year,jurisdiction,area_ha,tmean_c,tmax_c,precip_mm
1986,Northwest Territories,267860.67093830963,8.677257952332107,13.67090021540164,251.14472591133753
1987,Northwest Territories,342360.94571681553,8.879073781154307,13.816851340400753,220.8704117381288
1988,Northwest Territories,66605.24777082972,8.658120794075458,13.352980594344116,296.96021440247034
1989,Northwest Territories,460748.3155361304,10.145909234522165,15.220074997727158,234.9830888409893
1990,Northwest Territories,93702.7464614114,8.740700350079836,13.619943289948951,267.2446990340857
1991,Northwest Territories,175739.63766613652,9.79212303318689,14.68410363076055,294.5566431828205
1992,Northwest Territories,34168.77410449221,7.606216982897769,12.459544370230422,207.84473032957493
1993,Northwest Territories,809378.9030113999,8.78574984326369,13.3033460325898,236.723851240096
1994,Northwest Territories,2309572.597143852,11.199341700426192,16.27059138722807,214.79337491949607
1995,Northwest Territories,2041487.4440658656,9.944730925334902,14.787596685147433,228.2335184742775
1996,Northwest Territories,276013.96131531167,9.26184585423016,13.96966885215224,281.41469801708706
1997,Northwest Territories,77296.46782645724,9.676165323329869,14.391345102042044,260.2420070713226
1998,Northwest Territories,1259897.7873199014,11.610275163862925,16.439133607194073,265.68303240691733
1999,Northwest Territories,440546.7660149784,9.004867106583408,13.793395618794309,252.17772894290815
2000,Northwest Territories,151041.37661913197,8.574412367347636,13.05269536592668,267.2749732627004
2001,Northwest Territories,88337.38511202965,9.270545838062482,13.87827253723356,273.24771659461584
2002,Northwest Territories,37949.53171691376,7.896116335130558,12.531074536743896,296.5554440882642
2003,Northwest Territories,104278.7920494164,9.04662981502923,13.824217413976822,276.1291977966141
2004,Northwest Territories,386227.2455778973,7.722449525824468,12.512304621040348,183.7155872583126
2005,Northwest Territories,177715.87212373363,8.023779203473717,12.620265525088374,259.5563121819232
2006,Northwest Territories,43426.99884420461,10.625492830237386,15.224484553265125,253.8021598177182
2007,Northwest Territories,307068.79412118415,8.572254590897021,13.001701292735508,241.44234020625143
2008,Northwest Territories,311710.54368131194,9.123850281834695,13.649116505740894,267.9812156884293
2009,Northwest Territories,1492.0995035147791,8.610670484673262,13.374027750929912,250.0692061142573
2010,Northwest Territories,253877.71701341693,9.769045597934186,14.392547217679846,269.0577689049089
2011,Northwest Territories,211924.6553449855,10.201216117842236,14.853161927189063,269.4955275712073
2012,Northwest Territories,194411.1670151392,11.560029934678903,16.285207860234138,248.58804545298335
2013,Northwest Territories,460947.3082065304,10.43573078760047,15.460231111080304,231.1088856049852
2014,Northwest Territories,2837487.3922959687,10.114403968651615,15.026924889182776,242.920409312008
2015,Northwest Territories,527165.6335606726,9.934266277887524,14.727123002107003,273.23444121844597
2016,Northwest Territories,213970.66507154348,10.692459385342625,15.526756983709747,284.3923972440595
2017,Northwest Territories,811888.2776905289,11.313676303608151,16.22760609024899,255.8938735011212
2018,Northwest Territories,14167.36191740426,8.386056081485238,13.234602285539564,280.3184737520535
2019,Northwest Territories,110213.39664453117,8.64561034419002,13.258305709719322,263.0922780147311
2020,Northwest Territories,18139.124773038544,8.849076690718565,13.248719866393468,289.9461514438945
2021,Northwest Territories,154625.28442049745,9.734340283440432,14.530881195084692,266.1780719506654
2022,Northwest Territories,582854.6911919948,10.94373706190349,15.90126909312622,222.4241659116275
2023,Northwest Territories,3484145.00149907,13.163894809009944,18.25357814801519,225.8812394684603
2024,Northwest Territories,1647577.3774487788,11.368298588898108,16.193163161483984,249.06516873233397
2025,Northwest Territories,1090867.7277605291,10.775611117204836,15.828091345227827,216.97731388785576
1972,Nunavut,,3.593150158281151,7.696120595705756,248.03843898064412
1973,Nunavut,,8.383970797602956,13.029389872498404,225.97795237510817
1974,Nunavut,,4.829006503658462,8.891746686287023,262.70860283792115
1975,Nunavut,,6.89188822720721,11.20607005726245,217.39498686484484
1976,Nunavut,,6.2403355007015,10.803331320267016,245.13082099849785
1977,Nunavut,,6.041734062156876,9.973794983987233,261.2612481271397
1978,Nunavut,,2.798008992190569,6.535342542798853,230.8293621245213
1979,Nunavut,,4.339293682332202,8.578570390781692,197.284169037576
1980,Nunavut,,5.834095042239666,10.291841426900303,241.61307054367265
1981,Nunavut,,6.477257579664303,10.806830706107762,239.3356939707008
1982,Nunavut,,4.765147393215951,8.776460347581981,244.84133209002448
1983,Nunavut,,4.748351822613392,8.808311382936838,283.57561428177775
1984,Nunavut,,6.688199028626292,10.804101825423436,248.27020762751877
1985,Nunavut,,5.304717453649672,9.22498789487364,302.4573286541179
1986,Nunavut,,4.772666973797584,8.973625326284596,237.82277022293292
1987,Nunavut,,4.519066759665463,8.480059534305282,283.119460832263
1988,Nunavut,,5.90615742589796,10.089576826295414,238.96701368446
1989,Nunavut,,6.107816478871003,10.57414153336714,222.7365926913358
1990,Nunavut,,4.852245130207974,9.025506628333996,258.1064054029454
1991,Nunavut,,6.781215633656684,11.178525257699896,260.4912926886036
1992,Nunavut,,3.9796875229528097,8.164245269748438,232.64827095405377
1993,Nunavut,,5.192859788664899,8.84666398473854,274.3900583571952
1994,Nunavut,,7.588420452975674,12.368060382800138,225.3725794969739
1995,Nunavut,,5.492570755532128,9.475594920625102,271.21105017256133
1996,Nunavut,,7.607218035262473,11.994427330538192,269.5692717179527
1997,Nunavut,,6.5242104224372675,10.896999952607636,216.76054902986056
1998,Nunavut,,8.074229964424292,12.329165774626398,249.29503327899536
1999,Nunavut,640.5093127895,5.608829622500772,9.704098005630245,302.63528030462805
2000,Nunavut,903.83158253586,5.941633740774045,9.902117809230804,239.04069792020024
2001,Nunavut,,6.442475635175693,10.490624053949288,256.94812761815956
2002,Nunavut,,5.000065096760513,8.858260563461076,286.72218703845436
2003,Nunavut,1209.0464486416902,6.325373641958021,10.660705963615158,266.17032520031046
2004,Nunavut,363.789495371,3.91391001189735,7.773855119823855,221.57243591207208
2005,Nunavut,,4.4025987716192265,8.24537060491013,280.7616810628278
2006,Nunavut,377.864711828,7.20878667547435,11.437695664364687,215.4892595243431
2007,Nunavut,16.13780611399,4.926215686847476,8.61150133509429,253.98499686584933
2008,Nunavut,4361.37902887395,5.8081261747148245,9.671210869674304,307.6499764169906
2009,Nunavut,25.2935615962,4.753951652616122,8.795699107825767,201.25982477568985
2010,Nunavut,8719.514380302699,5.941418161618559,9.90074331586846,241.28491454885983
2011,Nunavut,455.567752255,6.704944393441343,10.721067250207645,273.9286953887002
2012,Nunavut,9.14147095036,7.588759909286415,11.624052679064889,213.5970279792272
2013,Nunavut,132.95170865523,7.271758706390715,11.805258174470543,207.26530750571763
2014,Nunavut,2809.88291689914,6.945631014478488,11.340118718792056,269.0210987852571
2015,Nunavut,73.3692163347,6.155044196384612,10.229742607503448,246.02781865986955
2016,Nunavut,142.2539154648,7.1877885087074604,11.281282678708084,288.9017954872245
2017,Nunavut,139.64454049209002,7.994314428915971,12.38930695340754,229.6726677031799
2018,Nunavut,387.826209549,5.042544149209389,9.372687661180716,253.19704576508164
2019,Nunavut,2296.48908786,5.4659902505924105,9.328024334653543,324.6831981245062
2020,Nunavut,49.16431006358,6.3367993530125055,10.265205147226188,285.7875816534289
2021,Nunavut,247.075690505,6.187454498788389,10.326105869313135,276.1222322334594
2022,Nunavut,1001.47651970444,8.068193096496943,12.50237346073819,244.4474445214245
2023,Nunavut,3827.162254531599,10.122979591271656,15.028638947752356,241.7125806241913
2024,Nunavut,56.06566444580999,8.784814552302409,13.224035725010726,300.48892849364097
2025,Nunavut,,7.7745543555456464,12.354232445651524,244.35379459769868
1972,Ontario,24217.720054997004,12.673035131163994,18.446011068635944,393.5231437064893
1973,Ontario,2231.59731647,13.3560967624576,18.40375578782411,445.5130507641214
1974,Ontario,449180.10947019205,11.950883586559764,16.82374495341036,495.2764009143678
1975,Ontario,7459.095393925954,13.880277646244846,19.09087977642096,463.8118612096484
1976,Ontario,346927.6860022348,13.685853374079898,19.535451854959177,353.6889249728805
1977,Ontario,269744.5124585707,13.564925561774752,18.87674723174328,465.41880669991303
1978,Ontario,11246.495640224,12.505640605087049,18.097943732510775,455.9249878139241
1979,Ontario,53203.9503683465,12.785922233034343,18.096709920717373,445.7542269277095
1980,Ontario,434534.25768917584,13.446834395313974,18.75624836814148,430.0155639690611
1981,Ontario,160107.8446709762,13.570570160762363,19.05388134349429,363.2034882967975
1982,Ontario,8033.899064928999,12.93551843129535,18.011431454144287,447.7539056486381
1983,Ontario,338345.4266362515,14.077481989414975,19.554090628655505,409.9212145514011
1984,Ontario,95431.333080828,13.284920969757255,18.36265656018218,443.5204260814165
1985,Ontario,1614.4901267103,12.579370511193105,17.56828059778412,513.0385935105845
1986,Ontario,123886.6310211186,12.98660322926352,18.31135333370428,423.6649327042482
1987,Ontario,90991.22188107407,14.227622883205571,19.563666139186548,423.9725183489994
1988,Ontario,310036.3708641998,14.706674978201292,20.25263705251546,452.3351730012919
1989,Ontario,390429.0392123678,14.14833509732044,19.730349524503133,381.83562391498594
1990,Ontario,138450.77165917252,13.26248728997284,18.545163854830836,393.204896679287
1991,Ontario,266256.62205173954,14.956389529070922,20.346084695035085,400.9651131723544
1992,Ontario,135696.9195002294,11.875659837505054,17.1858042857865,490.18054822756534
1993,Ontario,68639.5580433025,13.080018696893443,18.167778818628975,465.43254673027377
1994,Ontario,71603.51892179331,13.332850376616587,18.59694758398536,463.868626130387
1995,Ontario,528424.08766219,14.29521056085612,19.71072949068856,419.6728342707653
1996,Ontario,373842.59545534465,13.779715136520164,18.896606881606125,409.7628985313223
1997,Ontario,26438.75907470644,13.179177894536664,18.267279149295906,370.8397564052188
1998,Ontario,190354.559403319,14.898526466027722,20.040496106731364,408.753925414213
1999,Ontario,300741.0015934444,14.777692020466258,19.94197860369224,497.6297544344372
2000,Ontario,13686.87361618762,12.64696514578261,17.678664818346054,494.6773453249049
2001,Ontario,11865.813082211826,14.662906912357927,19.84666827818694,467.278961878831
2002,Ontario,162766.18775291226,13.758271818793531,18.913463022997156,454.47054106818734
2003,Ontario,287197.4805556334,14.882496454204578,20.171348027149293,449.24537821790216
2004,Ontario,1486.4663010369,12.16031607960176,17.273416584055497,501.48462459914106
2005,Ontario,47886.182616039136,15.041424916716023,20.355418488990857,434.18092357585186
2006,Ontario,118703.08833481286,14.657910562958753,20.039073966271765,402.8999452065265
2007,Ontario,32079.761486764102,14.26122210912977,19.593399811221776,508.7792228701465
2008,Ontario,1143.67450318199,13.01819921840526,18.021611044857867,486.5007641233929
2009,Ontario,17427.701459835487,12.647199712403934,17.57009787559224,480.25670006544544
2010,Ontario,12920.0160449773,14.465091010556042,19.446024392786818,498.4812792024637
2011,Ontario,456580.0470900069,14.75105094213474,20.28983176952296,385.56896152622227
2012,Ontario,112819.43129640262,14.750192157719178,20.058986138223133,426.91323154213967
2013,Ontario,39951.60242347998,13.800447173899554,19.184783906311896,457.642547361286
2014,Ontario,11945.7944069613,13.246963569795996,18.356823481534715,467.5994260005391
2015,Ontario,37801.3447012124,14.384501169234731,19.757770137907603,447.40434649119845
2016,Ontario,77299.74036813709,14.510970266355756,19.803646563167767,458.9506873945374
2017,Ontario,93616.30961095834,13.70913362359857,18.82101845962074,442.1760781832441
2018,Ontario,220529.900328741,14.576351157514983,20.313191622086293,433.9118025306413
2019,Ontario,233965.63374699577,13.57777122481788,18.695497619851253,434.3928442255112
2020,Ontario,13388.0180693291,14.160461903851786,19.28682645432268,470.788854880573
2021,Ontario,693349.2515739221,14.950532507412728,20.397438496236266,415.58003463368095
2022,Ontario,3193.0487694385997,14.292558165713398,19.54430305764256,457.8824788166213
2023,Ontario,352971.0528775923,15.389357000313256,20.90177594957863,346.6192988560861
2024,Ontario,78437.05399006448,15.698406244068073,21.011171453757644,412.8771169094487
2025,Ontario,472625.69855475385,14.850490282684024,20.33374791375956,385.879368416541
1972,Prince Edward Island,,14.291084516005071,17.710016135027683,451.05140362215826
1973,Prince Edward Island,,15.298120686112211,18.201922234578618,435.19234863596455
1974,Prince Edward Island,,13.953823105299366,17.034850223959285,379.8857876328905
1975,Prince Edward Island,,15.196146584737534,18.438888280093675,316.50748318394807
1976,Prince Edward Island,,15.40820216937482,18.569547372826175,445.6013291550838
1977,Prince Edward Island,,14.2881091793607,17.341951158373323,508.232974491213
1978,Prince Edward Island,,14.517870999859404,17.92871956970268,345.3112839092643
1979,Prince Edward Island,,15.16828508309462,18.33837807955829,468.6901470842887
1980,Prince Edward Island,,13.999525996865415,16.931353712905242,422.2035562896421
1981,Prince Edward Island,,14.84739986538314,17.817596325922743,511.11050034699576
1982,Prince Edward Island,,14.006309010559889,16.939441763247082,443.94664805971064
1983,Prince Edward Island,,15.054947184975642,18.063111655770737,542.465606586133
1984,Prince Edward Island,,15.494301823212574,18.52499906026527,481.0620479470606
1985,Prince Edward Island,,14.577739332594836,17.518836220260518,499.294719147564
1986,Prince Edward Island,,13.534898041745944,16.36296902379666,468.9265064248925
1987,Prince Edward Island,,14.74065517812024,17.813734442406933,382.1485865627473
1988,Prince Edward Island,,14.86525194218392,17.95572384841912,595.6916177128234
1989,Prince Edward Island,,15.530263641784927,18.626219122250575,441.4204526363535
1990,Prince Edward Island,,15.169592002641972,18.30065314359383,505.84686482964565
1991,Prince Edward Island,,14.68970314562552,17.87745697661604,491.5811821160591
1992,Prince Edward Island,,14.358846608153131,17.626250240301207,328.53239404186814
1993,Prince Edward Island,,14.230725588270367,17.160504944572835,402.94581521537725
1994,Prince Edward Island,,14.979747405566826,18.003798770350258,456.21184184215053
1995,Prince Edward Island,,14.629576827780951,17.716658650334097,413.9922109413366
1996,Prince Edward Island,,14.898261646766322,17.75029487063677,492.0182517175828
1997,Prince Edward Island,,14.358487451071056,17.2749926864587,382.2726584676298
1998,Prince Edward Island,,15.447592752840182,18.404339172570797,495.7893226097464
1999,Prince Edward Island,,16.795821380613827,20.03378276470114,472.11095346245327
2000,Prince Edward Island,,14.560639608685,17.53457957936339,405.3635211219964
2001,Prince Edward Island,,15.893709406529185,19.123261101511797,266.1965496505158
2002,Prince Edward Island,,14.834080372045968,18.0237020732953,486.3539796343152
2003,Prince Edward Island,,15.463322066864231,18.369580771535247,435.2369865938146
2004,Prince Edward Island,,14.58430874467545,17.579829940458087,371.98938498311594
2005,Prince Edward Island,,15.126082189798437,18.00827083991908,412.2468655973754
2006,Prince Edward Island,,16.06972303844278,18.931628698083312,420.9303141213122
2007,Prince Edward Island,,14.821558517187349,17.85010759911712,496.5219935581497
2008,Prince Edward Island,,15.350215452026164,18.080568469875782,534.0792397034553
2009,Prince Edward Island,,15.363097150412964,18.2487787496448,591.7126815504437
2010,Prince Edward Island,,15.812045398030378,18.615371256329883,553.0423368154167
2011,Prince Edward Island,,15.053886729217906,17.978191107101317,435.1106262049432
2012,Prince Edward Island,,16.49749900030648,19.446954019850388,510.6001314534836
2013,Prince Edward Island,,16.022524897565006,19.056114356852415,542.4198246075408
2014,Prince Edward Island,,15.483326412259196,18.487817459837274,461.17186671410786
2015,Prince Edward Island,,15.893566132440345,19.024790333146868,387.90801021439745
2016,Prince Edward Island,,15.42218204443394,18.48403349209772,372.1674986916649
2017,Prince Edward Island,,15.882980809704309,18.805460353820543,363.0839885763639
2018,Prince Edward Island,,15.89071492208604,19.155049777530746,429.7325586268841
2019,Prince Edward Island,,14.92558899223773,17.759789659044852,535.6560593013965
2020,Prince Edward Island,,16.113899361167825,19.319042180775615,359.8916917692657
2021,Prince Edward Island,,16.356775870289056,19.320961117219447,516.9094774478162
2022,Prince Edward Island,,16.522585520994785,19.458937419791845,482.377587760353
2023,Prince Edward Island,,16.040786379455223,18.859644997415675,567.9848245841605
2024,Prince Edward Island,18.29215626035,16.91588765875515,19.776880468265283,376.9953200602647
2025,Prince Edward Island,,16.561990529571403,19.852217270414386,321.15999771053373
1972,Quebec,66984.05406955499,7.94979728962528,12.480693207742505,464.0600753542836
1973,Quebec,185038.5134173978,10.835381195687246,15.068638812603972,496.50357273709454
1974,Quebec,168669.4145697551,9.585375677744237,13.840732873371358,510.82222162486534
1975,Quebec,39514.2417907628,10.67319119985076,15.03534902330756,464.9214792251566
1976,Quebec,589804.880980895,10.012437838237904,14.575605399040326,494.840232538252
1977,Quebec,47136.19638678225,9.26852994266334,13.67792953293792,460.4026109372809
1978,Quebec,37428.237036978,8.975522862289917,13.49194823104891,518.3503090298675
1979,Quebec,3832.90650205,10.104741046016692,14.559295559097013,557.184145685046
1980,Quebec,24355.87382698,9.697813380695887,13.95323821359758,499.5832018112266
1981,Quebec,180398.31759842456,10.129752190352354,14.500622044896668,428.551745123929
1982,Quebec,39835.37087969591,9.500949835621777,13.852218399455596,465.20570536737296
1983,Quebec,978396.9942644947,10.285641773887992,14.713714944648494,493.4085122139854
1984,Quebec,2091.418910125,9.924887977305994,14.120301586051973,524.4268913369818
1985,Quebec,92912.53372997328,9.932679895866968,14.181704941852551,445.3928561967329
1986,Quebec,155513.38808906512,9.126957298594808,13.600471609197122,506.5467565735695
1987,Quebec,51817.32825923832,10.10599151548401,14.466256185299494,514.1236516925572
1988,Quebec,365516.5833349551,10.299523806819984,14.805463630133769,489.14759255049495
1989,Quebec,1910202.0557232064,10.679150520638744,15.28357216794946,430.27871450647945
1990,Quebec,96073.38590828142,9.709123305356943,14.144052108697396,475.7364501262724
1991,Quebec,464583.0530189512,10.295469697696424,14.701260173434608,430.5391490869776
1992,Quebec,28981.497976497027,8.750559638358121,13.21658319584616,523.2449776022186
1993,Quebec,132998.54356030285,10.367101693911527,14.663571939557317,536.7193833318508
1994,Quebec,98930.03466193848,9.625121421132311,13.93575382483174,502.49479759041014
1995,Quebec,688799.9213377631,10.99431497516053,15.613524812474395,441.9768846607536
1996,Quebec,724754.9080217882,10.243543426041583,14.596467650767655,432.2283303864867
1997,Quebec,488475.72192659136,9.85850476394896,14.112776615251711,517.4360436916711
1998,Quebec,374246.4875543695,11.750495382272184,16.059828917374226,496.221029575652
1999,Quebec,116976.16273065277,11.98240442220371,16.534614470318914,552.417964910498
2000,Quebec,59781.00813437753,9.791411562231437,13.995003455917551,505.9216616311623
2001,Quebec,27541.841451266133,11.658242986391183,16.113161481399732,491.0966081196968
2002,Quebec,1169192.764620073,10.03055537569138,14.370946806497592,492.37346134055207
2003,Quebec,82095.10932498761,11.436372000282134,16.033398917033086,471.15578959510634
2004,Quebec,4926.010834891839,9.417268633048888,13.659804992377722,534.2197934155224
2005,Quebec,834744.6003503826,11.894783254740682,16.497541053525893,492.2286026815373
2006,Quebec,139445.88849876286,11.33763920355748,15.78226577560285,490.9649599396551
2007,Quebec,397463.1759786181,10.158741895268406,14.656341207135709,533.2962247250094
2008,Quebec,3714.42006289024,11.31479622027142,15.593182807793395,531.0843667721748
2009,Quebec,170312.2595955276,9.938765093154135,14.088725315605902,490.6193706921775
2010,Quebec,378164.72798579023,11.214441633056408,15.436123936462725,500.3227047888162
2011,Quebec,22780.311129575053,10.82186892994993,15.178421204385502,501.73719220960425
2012,Quebec,79444.48913201767,11.757878747292049,16.179786216293326,520.8995148718649
2013,Quebec,1833973.5991925644,10.441838755510275,14.959548195265755,481.41372112846625
2014,Quebec,53484.20993531726,11.236855052444398,15.552042232897085,523.9199592965903
2015,Quebec,5339.837358435639,10.98522976285319,15.3848672062575,551.1259683912268
2016,Quebec,33910.64736802635,11.068541967809509,15.40887672830165,499.34698872405613
2017,Quebec,31332.62281550372,10.644889045193237,14.96172791118702,517.992394481439
2018,Quebec,76294.81820028044,9.88368392459855,14.503092181928425,517.2333456351936
2019,Quebec,9370.016477039238,10.483863100450872,14.74148719739884,508.7539175089589
2020,Quebec,60245.18041412958,10.99502292451777,15.229247206974597,550.863928604123
2021,Quebec,49326.46225918604,11.571540433983122,16.015212309810664,515.9084841307667
2022,Quebec,28158.918122653195,11.446808975942393,15.943094739394152,539.6171695917709
2023,Quebec,4264231.801940617,12.71240388575112,17.29609624778898,466.4471174982022
2024,Quebec,208561.67329990753,13.176334348767922,17.70411176467111,473.9899498192323
2025,Quebec,6418.750974372541,11.376043837032382,15.93704687949422,477.2608486734083
1972,Saskatchewan,129109.964323406,11.57851189595801,16.9769030708612,298.98790996485394
1973,Saskatchewan,331376.138628867,12.897385869636793,18.004259268391117,403.4163280892661
1974,Saskatchewan,22767.40728417,10.418725140208927,15.11106465649278,412.1537633109103
1975,Saskatchewan,75872.29734423298,11.674168955909122,16.468339611888528,361.1915361244551
1976,Saskatchewan,66846.230913983,13.248050725591405,18.54232862364377,410.2428831424741
1977,Saskatchewan,100131.391379203,11.961488520312452,16.775105672767296,414.92151480789255
1978,Saskatchewan,66955.70643959,11.075964972815868,16.271176777651977,395.20035873364185
1979,Saskatchewan,407553.3681001056,11.527470675779831,16.71417711787604,289.17456229502767
1980,Saskatchewan,1591234.0286950818,12.77587152731035,18.039605930475417,349.03943302504223
1981,Saskatchewan,1504127.6229963454,13.874051242436623,19.589287055324103,254.88016125884016
1982,Saskatchewan,68180.93216288202,11.62006717663871,16.82021322346965,342.8151596777083
1983,Saskatchewan,49693.48424002181,12.061400967276535,17.34176729816795,369.2429422901916
1984,Saskatchewan,306976.6895674642,12.695362269345509,17.80169307478792,380.92675709394246
1985,Saskatchewan,83133.4105876381,11.577457827387011,16.831592725605,334.402852993023
1986,Saskatchewan,5981.7055232924,12.011594278531808,17.24769219514007,352.9259769215531
1987,Saskatchewan,176329.81737297197,13.218551262294236,18.41992427636205,305.06862901334654
1988,Saskatchewan,60263.870072568825,13.371881508993864,18.80542672514513,377.1924371634543
1989,Saskatchewan,372877.1520436029,13.04619210576792,18.371903668360215,368.1882534891186
1990,Saskatchewan,180918.24487783576,13.163204044299729,18.713837656897528,262.87493209895223
1991,Saskatchewan,158013.31160594206,13.701805877375314,18.8513324088931,368.4709313619129
1992,Saskatchewan,111607.34716768457,11.036615380635345,16.2890982669551,327.29741594434125
1993,Saskatchewan,730811.4339791313,11.57154605877174,16.61976209025062,375.33922606950705
1994,Saskatchewan,782508.4116722104,13.39455220376352,18.685784557745095,321.06388855048937
1995,Saskatchewan,1102210.3478089618,12.701928765684398,18.07653524216015,364.3392314211936
1996,Saskatchewan,11261.94529819332,12.42412911405253,17.281983693467897,378.3290272934197
1997,Saskatchewan,1768.84248284701,12.76638444369616,17.770426816874505,435.7607404196464
1998,Saskatchewan,800209.011541229,14.23511837976133,19.465966261238957,279.72205186910134
1999,Saskatchewan,153343.7990127438,12.640434925324218,17.699611038258023,361.0477231967076
2000,Saskatchewan,118396.8929708676,11.392334031486438,16.17823403680522,400.2753455956659
2001,Saskatchewan,149072.85299495124,13.574156547304272,18.8468507521216,334.9196661134775
2002,Saskatchewan,665983.9395160335,11.70466048030062,16.918196390811456,372.3477660839308
2003,Saskatchewan,89195.24476993512,13.171229023058116,18.231590815548643,392.2685999337615
2004,Saskatchewan,269993.62865978654,10.15191734858329,15.197169232430122,311.4896504937215
2005,Saskatchewan,190951.34420616683,11.765986598912786,16.845570800490602,436.0700237455335
2006,Saskatchewan,1049753.5332984608,13.754594176158497,18.948051589819464,415.7377378750586
2007,Saskatchewan,165856.19720560923,12.35182706668091,17.455724127949022,363.4109232680836
2008,Saskatchewan,867968.5198300955,12.841841454226394,18.18874244051589,279.6160451687342
2009,Saskatchewan,31932.953983120628,11.89109243734602,17.054184870470472,350.2480558526788
2010,Saskatchewan,1518827.6478921762,12.685836274030102,17.534863598181985,361.78918338122776
2011,Saskatchewan,277796.043146294,13.731121516140616,19.103501059590947,338.43016197560524
2012,Saskatchewan,217944.9151240365,13.893122844597835,19.072382053312413,370.933136301008
2013,Saskatchewan,338652.11447407905,14.24813721417152,19.579294883005993,293.18268929107967
2014,Saskatchewan,312678.77480724524,12.72835711083612,17.76282562142779,330.80017466265446
2015,Saskatchewan,1458915.1562511262,13.33093806119694,18.75610897520345,311.76181044605045
2016,Saskatchewan,226852.85173565173,13.893568030269796,18.94169549354546,410.0067165563524
2017,Saskatchewan,365546.54206154455,13.836198122818082,19.073654013822505,341.1481757922873
2018,Saskatchewan,101530.21037008708,12.719013526800008,17.94081547607906,378.9174161392091
2019,Saskatchewan,52939.21047292741,11.971477385259275,16.913507539745684,381.1297711001747
2020,Saskatchewan,42721.02177891319,12.112424043433482,17.24450832396329,450.29959677664016
2021,Saskatchewan,748894.3480755085,13.581790941909482,19.10407543032352,308.0285465789338
2022,Saskatchewan,219650.37142979543,13.639832500195372,18.955673192284785,299.33751046256435
2023,Saskatchewan,1090823.7414588914,15.693711643724962,21.16314274763959,292.8699731389725
2024,Saskatchewan,768253.7337487586,14.013641518959709,19.277710240286495,345.0154876472708
2025,Saskatchewan,2284540.3866671855,14.671899330731192,20.155081010161886,277.65765318652575
1972,Yukon,60582.17816444,6.921036609524133,11.525541215485324,317.79972923173824
1973,Yukon,3325.479177703,7.1744393590620925,11.506009007034091,349.6929777009849
1974,Yukon,2792.387441521,6.729307547079278,11.338306168328174,333.70995876728557
1975,Yukon,19237.717763834473,7.559346770532227,12.065646995727056,320.42484806358163
1976,Yukon,50226.956499155,7.944465905128025,12.521363546957511,331.4536278096443
1977,Yukon,186313.44148650495,8.239266073352589,12.63828678371964,331.00832051988493
1978,Yukon,5454.111930201999,7.94797642365703,12.485107563901648,326.5160067112986
1979,Yukon,6719.480743082,8.506267910192326,12.958921740558868,323.8017884577172
1980,Yukon,133542.27181312302,7.557107906108149,12.043116831071552,342.43865565495815
1981,Yukon,11846.21759048,7.854434845052992,12.35975988612518,354.6868059749992
1982,Yukon,220728.80012520208,8.101737636167583,12.569033928978868,302.7040848530962
1983,Yukon,43852.0271748336,7.079133309861302,11.569057081062574,320.3985306149807
1984,Yukon,16671.2974490724,7.41630855696984,11.772049898024298,333.46373593031166
1985,Yukon,11150.468265513,6.864901167934676,11.30439068170432,337.3124410420376
1986,Yukon,82345.62169788188,7.33333275398154,11.8779577337334,333.6662732023044
1987,Yukon,65074.22459851872,7.670235100104849,12.14126606266664,333.6204893004211
1988,Yukon,4502.9707493900005,7.877623868390223,12.278700563479582,374.1230961145155
1989,Yukon,306440.917865669,9.924533196037316,14.718196007222687,293.49702261867446
1990,Yukon,157286.5963868054,8.989493606463645,13.425837598330212,354.2503800757592
1991,Yukon,104538.13613469429,8.153795358031056,12.643521430884968,365.9492651899925
1992,Yukon,25738.949080812818,5.974171550398297,10.36649069138357,338.03332633880893
1993,Yukon,105525.52276896396,8.677308800935261,13.121335996034038,338.56371316647744
1994,Yukon,368934.69201413734,9.16830676227748,13.81487792282808,328.1179348478374
1995,Yukon,248019.4808818807,9.608604310220986,14.205471968704352,358.5237933193408
1996,Yukon,75735.40777237988,6.821052428054832,11.280535757628249,338.1635815761165
1997,Yukon,9484.32977349202,8.68812855196888,13.136938318096073,371.0506360775451
1998,Yukon,312163.56449466664,9.204762008259216,13.731421034797442,298.992598208349
1999,Yukon,172596.88446595488,8.023404736503052,12.551329828045088,313.9635292631744
2000,Yukon,7310.37638227427,6.408715368800858,10.601802473625254,406.495195241177
2001,Yukon,17256.495901774706,7.500149332002928,11.760069867865404,331.50869240148967
2002,Yukon,34424.710713811815,7.311737037147653,11.73092814761608,350.4521129005209
2003,Yukon,48356.15128649402,7.309285618304456,11.75971366798942,329.5018753870145
2004,Yukon,1608157.1185948884,9.417685678636756,13.96154087711673,254.17336114388615
2005,Yukon,167460.31452280286,8.767252706854388,13.189083945695613,330.28229123227703
2006,Yukon,89884.4666369186,8.404342487444657,12.778642013839196,339.57752881925813
2007,Yukon,34187.73077432163,8.71116905534333,13.111403684320353,332.6148915571822
2008,Yukon,11102.010063211925,7.342186229127444,11.584817320803918,386.95984135685114
2009,Yukon,211431.23627995944,8.795766976617921,13.40477534534812,298.63725908396924
2010,Yukon,136796.10335636325,8.913880932379865,13.401885969016549,328.5739839469944
2011,Yukon,33628.2621606283,8.116812225486736,12.361225910374875,382.81947597572264
2012,Yukon,53826.340151249984,8.576418323096279,12.907558758382809,332.10163886371726
